id,area_name,Households,00_10K,10_15K,15_25K,25_35K,35_50K,50_75K,75_100K,100_150K,150_200K,200K_UP,with_internet,dialup_internet,any_broadband,with_cellular_broadband,only_cellular_broadband,cable_broadband,satellite_broadband,no_internet,Population,Hispanic_Latino,Black,White,Asian
1400000US48113019004,"Census Tract 190.04, Dallas County, Texas",2175,0.051,0.013000000000000001,0.13699999999999998,0.13699999999999998,0.11699999999999999,0.16699999999999998,0.11800000000000001,0.198,0.027999999999999997,0.033,0.8490000000000001,0.0,0.8490000000000001,0.7120000000000001,0.136,0.675,0.037000000000000005,0.151,6875,0.39799999999999996,0.135,0.23800000000000002,0.221
1400000US48113019013,"Census Tract 190.13, Dallas County, Texas",1649,0.17600000000000002,0.078,0.19,0.188,0.18,0.098,0.07,0.015,0.0,0.005,0.594,0.0,0.594,0.461,0.166,0.361,0.02,0.406,5705,0.685,0.157,0.039,0.105
1400000US48113019014,"Census Tract 190.14, Dallas County, Texas",1943,0.011000000000000001,0.015,0.19899999999999998,0.14800000000000002,0.127,0.166,0.221,0.095,0.02,0.0,0.726,0.0,0.726,0.5479999999999999,0.133,0.5539999999999999,0.047,0.27399999999999997,7413,0.62,0.073,0.151,0.145
1400000US48113019016,"Census Tract 190.16, Dallas County, Texas",1187,0.051,0.047,0.094,0.168,0.23199999999999998,0.233,0.081,0.051,0.016,0.027999999999999997,0.8959999999999999,0.0,0.8959999999999999,0.667,0.152,0.713,0.038,0.10400000000000001,2978,0.175,0.299,0.287,0.19699999999999998
1400000US48113019018,"Census Tract 190.18, Dallas County, Texas",1956,0.066,0.033,0.10800000000000001,0.156,0.13699999999999998,0.14300000000000002,0.126,0.13699999999999998,0.057999999999999996,0.037000000000000005,0.8290000000000001,0.0,0.8290000000000001,0.5589999999999999,0.10800000000000001,0.672,0.071,0.171,5643,0.184,0.326,0.233,0.19699999999999998
1400000US48113019019,"Census Tract 190.19, Dallas County, Texas",2648,0.109,0.042,0.175,0.15,0.174,0.13,0.043,0.11599999999999999,0.031,0.031,0.7929999999999999,0.012,0.7809999999999999,0.502,0.153,0.61,0.008,0.207,7811,0.17600000000000002,0.45399999999999996,0.172,0.11900000000000001
1400000US48113019020,"Census Tract 190.20, Dallas County, Texas",2128,0.05,0.042,0.078,0.129,0.11900000000000001,0.266,0.141,0.11699999999999999,0.049,0.009000000000000001,0.87,0.013000000000000001,0.857,0.583,0.085,0.75,0.065,0.13,5315,0.19399999999999998,0.11199999999999999,0.33899999999999997,0.299
1400000US48113019021,"Census Tract 190.21, Dallas County, Texas",2332,0.071,0.040999999999999995,0.022000000000000002,0.086,0.22,0.237,0.192,0.10300000000000001,0.024,0.004,0.884,0.0,0.884,0.68,0.142,0.742,0.011000000000000001,0.11599999999999999,7087,0.377,0.11599999999999999,0.33899999999999997,0.114
1400000US48113019023,"Census Tract 190.23, Dallas County, Texas",2132,0.016,0.008,0.039,0.12,0.096,0.158,0.19399999999999998,0.242,0.064,0.063,0.909,0.0,0.909,0.736,0.11199999999999999,0.779,0.064,0.091,5156,0.132,0.069,0.534,0.20800000000000002
1400000US48113019024,"Census Tract 190.24, Dallas County, Texas",1573,0.044000000000000004,0.006,0.06,0.066,0.188,0.201,0.134,0.18100000000000002,0.076,0.046,0.95,0.0,0.95,0.6890000000000001,0.051,0.871,0.081,0.05,4551,0.15,0.214,0.39,0.21
1400000US48113019025,"Census Tract 190.25, Dallas County, Texas",1576,0.025,0.01,0.040999999999999995,0.07200000000000001,0.096,0.192,0.18,0.25,0.102,0.032,0.9470000000000001,0.0,0.9470000000000001,0.6859999999999999,0.062,0.852,0.013000000000000001,0.053,4659,0.19899999999999998,0.061,0.483,0.183
1400000US48113019026,"Census Tract 190.26, Dallas County, Texas",1916,0.019,0.017,0.042,0.179,0.11800000000000001,0.22899999999999998,0.11699999999999999,0.182,0.09,0.006,0.9009999999999999,0.0,0.9009999999999999,0.624,0.049,0.838,0.07200000000000001,0.099,5807,0.254,0.14,0.41200000000000003,0.17
1400000US48113019027,"Census Tract 190.27, Dallas County, Texas",1955,0.071,0.012,0.087,0.06,0.12300000000000001,0.255,0.16,0.153,0.05,0.028999999999999998,0.856,0.006,0.85,0.6629999999999999,0.11,0.7240000000000001,0.035,0.14400000000000002,5555,0.214,0.188,0.264,0.304
1400000US48113019028,"Census Tract 190.28, Dallas County, Texas",1177,0.057999999999999996,0.045,0.038,0.11599999999999999,0.17,0.159,0.18600000000000003,0.18899999999999997,0.013000000000000001,0.027000000000000003,0.929,0.0,0.929,0.758,0.02,0.85,0.071,0.071,3498,0.309,0.18600000000000003,0.305,0.187
1400000US48113019029,"Census Tract 190.29, Dallas County, Texas",2142,0.047,0.067,0.09,0.094,0.127,0.282,0.145,0.107,0.027999999999999997,0.013999999999999999,0.873,0.0,0.873,0.628,0.086,0.73,0.08800000000000001,0.127,6118,0.28800000000000003,0.142,0.265,0.217
1400000US48113019031,"Census Tract 190.31, Dallas County, Texas",2223,0.006999999999999999,0.006999999999999999,0.046,0.069,0.149,0.22699999999999998,0.16899999999999998,0.139,0.10400000000000001,0.083,0.987,0.0,0.987,0.732,0.069,0.8859999999999999,0.055,0.013000000000000001,6048,0.196,0.08800000000000001,0.545,0.10400000000000001
1400000US48113019032,"Census Tract 190.32, Dallas County, Texas",1112,0.071,0.033,0.10800000000000001,0.109,0.131,0.17,0.207,0.14,0.023,0.006999999999999999,0.767,0.0,0.767,0.6629999999999999,0.075,0.628,0.022000000000000002,0.233,3869,0.628,0.087,0.134,0.125
1400000US48113019033,"Census Tract 190.33, Dallas County, Texas",1173,0.054000000000000006,0.040999999999999995,0.15,0.098,0.135,0.245,0.13,0.08900000000000001,0.043,0.017,0.758,0.0,0.758,0.63,0.147,0.575,0.047,0.242,4574,0.6509999999999999,0.084,0.155,0.09
1400000US48113019034,"Census Tract 190.34, Dallas County, Texas",2066,0.102,0.059000000000000004,0.183,0.163,0.125,0.159,0.08,0.073,0.043,0.015,0.6890000000000001,0.0,0.6890000000000001,0.474,0.158,0.47700000000000004,0.064,0.311,4671,0.182,0.5760000000000001,0.14,0.094
1400000US48113019035,"Census Tract 190.35, Dallas County, Texas",2342,0.048,0.081,0.18899999999999997,0.179,0.19899999999999998,0.157,0.04,0.055999999999999994,0.028999999999999998,0.022000000000000002,0.747,0.0,0.747,0.539,0.198,0.526,0.025,0.253,6556,0.401,0.376,0.127,0.05
1400000US48113019036,"Census Tract 190.36, Dallas County, Texas",1227,0.0,0.006,0.03,0.03,0.13,0.13699999999999998,0.121,0.268,0.193,0.086,0.96,0.0,0.96,0.727,0.064,0.851,0.095,0.04,3193,0.09,0.052000000000000005,0.731,0.10400000000000001
1400000US48113019037,"Census Tract 190.37, Dallas County, Texas",1321,0.064,0.039,0.013000000000000001,0.034,0.091,0.14800000000000002,0.1,0.267,0.179,0.065,0.882,0.0,0.882,0.516,0.013999999999999999,0.846,0.069,0.11800000000000001,3596,0.15,0.046,0.5479999999999999,0.182
1400000US48113019038,"Census Tract 190.38, Dallas County, Texas",943,0.036000000000000004,0.0,0.011000000000000001,0.051,0.102,0.308,0.14,0.20800000000000002,0.113,0.032,0.898,0.005,0.893,0.696,0.055999999999999994,0.8190000000000001,0.02,0.102,1484,0.125,0.252,0.408,0.174
1400000US48113019039,"Census Tract 190.39, Dallas County, Texas",2386,0.02,0.0,0.127,0.045,0.125,0.188,0.11800000000000001,0.17,0.147,0.059000000000000004,0.972,0.005,0.9670000000000001,0.6829999999999999,0.15,0.816,0.015,0.027999999999999997,6634,0.142,0.066,0.642,0.125
1400000US48113019040,"Census Tract 190.40, Dallas County, Texas",2716,0.102,0.02,0.087,0.109,0.10800000000000001,0.188,0.111,0.184,0.047,0.044000000000000004,0.8959999999999999,0.0,0.8959999999999999,0.621,0.096,0.8,0.006,0.10400000000000001,7123,0.13,0.292,0.20800000000000002,0.31
1400000US48113019041,"Census Tract 190.41, Dallas County, Texas",1234,0.006,0.0,0.024,0.045,0.059000000000000004,0.153,0.203,0.22899999999999998,0.198,0.083,0.993,0.006999999999999999,0.985,0.72,0.053,0.9229999999999999,0.027999999999999997,0.006999999999999999,3320,0.09,0.13,0.5760000000000001,0.15
1400000US48113019042,"Census Tract 190.42, Dallas County, Texas",1814,0.032,0.006999999999999999,0.033,0.07200000000000001,0.03,0.24,0.14800000000000002,0.244,0.051,0.14400000000000002,0.987,0.0,0.987,0.8490000000000001,0.106,0.88,0.052000000000000005,0.013000000000000001,5018,0.134,0.12,0.43,0.284
1400000US48113019043,"Census Tract 190.43, Dallas County, Texas",2851,0.017,0.01,0.016,0.042,0.107,0.166,0.129,0.17,0.152,0.19,0.94,0.0,0.94,0.7829999999999999,0.055,0.84,0.092,0.06,8091,0.09699999999999999,0.075,0.648,0.161
1400000US48113019100,"Census Tract 191, Dallas County, Texas",2530,0.015,0.042,0.065,0.067,0.16399999999999998,0.228,0.131,0.17,0.069,0.049,0.92,0.0,0.92,0.659,0.07,0.8320000000000001,0.036000000000000004,0.08,6696,0.183,0.10400000000000001,0.491,0.193
1400000US48113019202,"Census Tract 192.02, Dallas County, Texas",1886,0.043,0.040999999999999995,0.07200000000000001,0.141,0.124,0.225,0.08900000000000001,0.13699999999999998,0.08800000000000001,0.04,0.903,0.0,0.903,0.612,0.083,0.785,0.033,0.09699999999999999,5751,0.382,0.19399999999999998,0.345,0.057
1400000US48113019203,"Census Tract 192.03, Dallas County, Texas",1643,0.023,0.016,0.047,0.078,0.11900000000000001,0.08800000000000001,0.11199999999999999,0.23,0.142,0.14400000000000002,0.9359999999999999,0.0,0.9359999999999999,0.626,0.035,0.8959999999999999,0.054000000000000006,0.064,3950,0.083,0.01,0.8,0.057
1400000US48113019204,"Census Tract 192.04, Dallas County, Texas",2725,0.004,0.031,0.085,0.065,0.16899999999999998,0.23,0.092,0.243,0.069,0.012,0.815,0.0,0.815,0.645,0.11900000000000001,0.67,0.037000000000000005,0.185,9598,0.561,0.102,0.304,0.017
1400000US48113019205,"Census Tract 192.05, Dallas County, Texas",1548,0.026000000000000002,0.0,0.03,0.036000000000000004,0.034,0.13,0.152,0.23399999999999999,0.16899999999999998,0.188,0.9440000000000001,0.0,0.9440000000000001,0.7020000000000001,0.061,0.8640000000000001,0.04,0.055999999999999994,4029,0.018000000000000002,0.06,0.8740000000000001,0.043
1400000US48113019206,"Census Tract 192.06, Dallas County, Texas",2669,0.136,0.040999999999999995,0.096,0.09699999999999999,0.13,0.141,0.154,0.128,0.051,0.027000000000000003,0.769,0.0,0.769,0.514,0.037000000000000005,0.728,0.018000000000000002,0.231,6827,0.235,0.032,0.5770000000000001,0.121
1400000US48113019208,"Census Tract 192.08, Dallas County, Texas",2016,0.043,0.043,0.155,0.187,0.18600000000000003,0.21600000000000003,0.063,0.061,0.046,0.0,0.6679999999999999,0.0,0.6679999999999999,0.36200000000000004,0.064,0.5429999999999999,0.026000000000000002,0.332,6856,0.7,0.092,0.111,0.07
1400000US48113019210,"Census Tract 192.10, Dallas County, Texas",1479,0.024,0.006,0.023,0.052000000000000005,0.085,0.10800000000000001,0.10800000000000001,0.198,0.10300000000000001,0.292,0.9590000000000001,0.0,0.9590000000000001,0.659,0.034,0.924,0.027999999999999997,0.040999999999999995,4235,0.035,0.023,0.887,0.03
1400000US48113019211,"Census Tract 192.11, Dallas County, Texas",2357,0.059000000000000004,0.03,0.11800000000000001,0.098,0.134,0.252,0.11599999999999999,0.12,0.035,0.039,0.804,0.006,0.7979999999999999,0.539,0.065,0.7,0.033,0.196,5723,0.24600000000000002,0.105,0.569,0.065
1400000US48113019212,"Census Tract 192.12, Dallas County, Texas",1124,0.028999999999999998,0.07400000000000001,0.24,0.243,0.252,0.1,0.017,0.027999999999999997,0.018000000000000002,0.0,0.40399999999999997,0.0,0.40399999999999997,0.26,0.036000000000000004,0.278,0.009000000000000001,0.596,4354,0.934,0.031,0.017,0.0
1400000US48113019213,"Census Tract 192.13, Dallas County, Texas",1396,0.13699999999999998,0.17600000000000002,0.218,0.085,0.19899999999999998,0.134,0.037000000000000005,0.0,0.013999999999999999,0.0,0.504,0.0,0.504,0.317,0.12,0.364,0.021,0.496,3518,0.605,0.192,0.125,0.051
1400000US48113019301,"Census Tract 193.01, Dallas County, Texas",997,0.0,0.006999999999999999,0.026000000000000002,0.003,0.017,0.025,0.081,0.17600000000000002,0.075,0.59,1.0,0.0,1.0,0.758,0.019,0.9279999999999999,0.07400000000000001,0.0,3093,0.023,0.0,0.9079999999999999,0.035
1400000US48113019302,"Census Tract 193.02, Dallas County, Texas",998,0.081,0.038,0.08900000000000001,0.048,0.046,0.03,0.052000000000000005,0.034,0.09300000000000001,0.488,1.0,0.008,0.992,0.792,0.028999999999999998,0.945,0.121,0.0,5618,0.11599999999999999,0.045,0.747,0.073
1400000US48113019400,"Census Tract 194, Dallas County, Texas",1769,0.033,0.0,0.04,0.061,0.037000000000000005,0.066,0.096,0.115,0.09,0.462,0.956,0.0,0.956,0.79,0.015,0.912,0.095,0.044000000000000004,4485,0.043,0.0,0.872,0.067
1400000US48113019501,"Census Tract 195.01, Dallas County, Texas",2222,0.017,0.0,0.008,0.016,0.01,0.07400000000000001,0.067,0.17800000000000002,0.033,0.598,0.993,0.0,0.993,0.857,0.067,0.889,0.09,0.006999999999999999,7094,0.045,0.0,0.894,0.052000000000000005
1400000US48113019502,"Census Tract 195.02, Dallas County, Texas",1762,0.016,0.03,0.04,0.03,0.033,0.07400000000000001,0.08800000000000001,0.125,0.083,0.48200000000000004,0.987,0.0,0.987,0.863,0.059000000000000004,0.907,0.069,0.013000000000000001,4649,0.035,0.0,0.9309999999999999,0.03
1400000US48113019600,"Census Tract 196, Dallas County, Texas",876,0.013000000000000001,0.0,0.048,0.063,0.049,0.040999999999999995,0.079,0.122,0.126,0.46,0.935,0.0,0.935,0.74,0.043,0.868,0.055999999999999994,0.065,2195,0.027000000000000003,0.006999999999999999,0.9159999999999999,0.05
1400000US48113019700,"Census Tract 197, Dallas County, Texas",745,0.023,0.055999999999999994,0.0,0.051,0.016,0.027000000000000003,0.036000000000000004,0.113,0.083,0.595,0.9790000000000001,0.0,0.9790000000000001,0.855,0.047,0.895,0.067,0.021,1930,0.017,0.0,0.9009999999999999,0.055
1400000US48113019800,"Census Tract 198, Dallas County, Texas",2002,0.037000000000000005,0.01,0.013999999999999999,0.013000000000000001,0.038,0.084,0.09699999999999999,0.136,0.065,0.503,0.971,0.0,0.971,0.812,0.069,0.875,0.11699999999999999,0.028999999999999998,5020,0.051,0.002,0.909,0.017
1400000US48113019900,"Census Tract 199, Dallas County, Texas",1123,0.004,0.055999999999999994,0.092,0.23,0.14300000000000002,0.239,0.125,0.083,0.027999999999999997,0.001,0.614,0.0,0.614,0.36,0.076,0.522,0.047,0.386,4268,0.9259999999999999,0.006,0.063,0.0
1400000US48113020000,"Census Tract 200, Dallas County, Texas",1612,0.0,0.035,0.006999999999999999,0.017,0.092,0.06,0.055,0.259,0.115,0.36,0.995,0.0,0.995,0.86,0.039,0.945,0.025,0.005,4692,0.122,0.07400000000000001,0.45899999999999996,0.321
1400000US48113020100,"Census Tract 201, Dallas County, Texas",706,0.033,0.061,0.11199999999999999,0.109,0.242,0.193,0.092,0.096,0.057,0.006,0.731,0.006999999999999999,0.7240000000000001,0.547,0.184,0.496,0.054000000000000006,0.26899999999999996,2252,0.715,0.017,0.248,0.02
1400000US48113020200,"Census Tract 202, Dallas County, Texas",1586,0.168,0.08,0.195,0.13699999999999998,0.146,0.20600000000000002,0.042,0.015,0.0,0.009000000000000001,0.484,0.033,0.45,0.361,0.16,0.264,0.051,0.516,4106,0.122,0.865,0.013000000000000001,0.0
1400000US48113020300,"Census Tract 203, Dallas County, Texas",1149,0.257,0.10400000000000001,0.146,0.099,0.135,0.124,0.048,0.073,0.013999999999999999,0.0,0.513,0.0,0.513,0.397,0.18100000000000002,0.285,0.048,0.48700000000000004,2245,0.084,0.767,0.14300000000000002,0.004
1400000US48113020400,"Census Tract 204, Dallas County, Texas",3212,0.052000000000000005,0.011000000000000001,0.035,0.14400000000000002,0.095,0.188,0.138,0.21,0.09300000000000001,0.035,0.9,0.0,0.9,0.785,0.075,0.804,0.031,0.1,7886,0.23199999999999998,0.27899999999999997,0.451,0.02
1400000US48113020500,"Census Tract 205, Dallas County, Texas",1894,0.425,0.106,0.145,0.069,0.127,0.018000000000000002,0.075,0.013999999999999999,0.022000000000000002,0.0,0.469,0.0,0.469,0.39899999999999997,0.157,0.292,0.024,0.531,5305,0.262,0.5710000000000001,0.079,0.083
1400000US48113020600,"Census Tract 206, Dallas County, Texas",863,0.013999999999999999,0.005,0.03,0.006,0.027999999999999997,0.061,0.025,0.154,0.09,0.586,0.9420000000000001,0.006999999999999999,0.935,0.76,0.015,0.866,0.126,0.057999999999999996,2235,0.055,0.0,0.853,0.049
1400000US48113020700,"Census Tract 207, Dallas County, Texas",2250,0.026000000000000002,0.064,0.095,0.063,0.132,0.132,0.165,0.155,0.078,0.08900000000000001,0.88,0.0,0.88,0.59,0.038,0.8370000000000001,0.047,0.12,4523,0.191,0.067,0.6709999999999999,0.061
